"Date","Price","Open","High","Low"
"1990-11-21",3.4076,3.415,3.4181,3.4042
"1988-08-04",3.4194,3.4143,3.4242,3.4135
"1995-07-21",3.2847,3.2851,3.2903,3.2842
"2002-12-09",2.8605,2.8605,2.8605,2.8605
"2006-08-24",3.1372,3.1372,3.1432,3.1355
"1999-11-18",3.4723,3.4723,3.4723,3.4723
"1998-03-31",3.1166,3.1178,3.1191,3.116
"1999-04-05",3.1692,3.1665,3.1726,3.1641
"1996-08-06",3.1235,3.1269,3.1284,3.121
"2005-11-04",3.0263,3.0263,3.0287,3.0244
"1990-08-20",3.5003,3.5024,3.5063,3.4987
"1991-01-21",3.3279,3.3316,3.3386,3.3266
"1995-07-13",3.2942,3.2976,3.2982,3.2908
"1990-08-21",3.487,3.5,3.5063,3.4844
"2007-03-07",3.2893,3.2893,3.2949,3.2842
"1980-05-02",3.0439,3.051,3.0546,3.0422
"1989-12-01",3.2933,3.2797,3.2994000000000003,3.2749
"2007-10-31",3.0872,3.0872,3.0954,3.087
"2006-08-18",3.1578,3.1578,3.1624,3.1504000000000003
"1983-11-14",3.0784,3.0759,3.0813,3.0728
"2008-01-08",3.1596,3.1596,3.1732,3.1571
"1997-07-23",3.1189,3.1152,3.12,3.1123000000000003
"2001-02-19",3.1289,3.1289,3.1289,3.1289
"2010-05-07",3.3388,3.3388,3.3395,3.3306
"1990-04-05",3.3967,3.4068,3.4146,3.3914
"1981-12-18",2.8976,2.8948,2.9004,2.8906
"2007-04-16",3.2132,3.2132,3.2262,3.212
"2012-10-19",3.1262,3.1277,3.1301,3.1225
"2010-05-19",3.3013,3.3013,3.3096,3.3008
"1991-11-25",3.3727,3.371,3.376,3.3636
"1991-08-20",3.3952,3.3924000000000003,3.3976,3.3858
"2008-11-05",3.0711,3.0711,3.0747,3.0576
"1988-05-31",3.3744,3.379,3.3817,3.3735
"1997-02-12",3.1274,3.1385,3.1393,3.1266
"1992-05-27",3.4251,3.4358,3.4455,3.4186
"1986-12-19",3.2039,3.2039,3.2054,3.1993
"1990-01-22",3.3301,3.3527,3.3594,3.3258
"2003-10-30",2.7841,2.7841,2.7841,2.7841
"1993-05-18",3.228,3.2284,3.2322,3.2228000000000003
"1992-05-13",3.4111,3.4113,3.4135,3.4011
"2001-03-28",3.1128,3.1128,3.1128,3.1128
"2001-02-16",3.1425,3.1425,3.1425,3.1425
"1994-01-04",3.3106,3.2967,3.3121,3.2967
"1998-12-25",3.2331000000000003,3.2283,3.2354000000000003,3.226
"2007-10-01",3.1381,3.1381,3.1409,3.1296
"1995-10-30",3.2098,3.2155,3.2172,3.2096
"2003-10-06",2.803,2.803,2.803,2.803
"2010-11-12",3.2108,3.2108,3.2144,3.1844
"1991-10-25",3.3224,3.3116000000000003,3.3239,3.3082000000000003
"1986-11-14",3.21,3.2205,3.2237,3.2085
"2009-12-22",3.3685,3.3685,3.3685,3.3537
"1989-05-02",3.5672,3.5724,3.574,3.5634
"2011-04-29",3.2383,3.2383,3.2442,3.2302
"2000-03-24",3.365,3.365,3.365,3.365
"1995-09-04",3.2486,3.2546,3.2568,3.2457000000000003
"2002-03-27",2.9438,2.9438,2.9438,2.9438
"1985-10-23",3.3218,3.3257000000000003,3.3268,3.3192
"1986-06-26",3.2403,3.2414,3.2458,3.2382
"1981-01-08",2.9032,2.907,2.9129,2.9026
"1982-12-24",2.8922,2.891,2.8925,2.8878
"1994-07-04",3.3209,3.3171,3.322,3.3156
"1994-03-29",3.305,3.294,3.3063,3.2934
"2007-03-23",3.2666,3.2666,3.268,3.2599
"1997-03-19",3.1217,3.1313,3.1327,3.1212
"2012-12-18",3.1707,3.1801,3.1829,3.1698
"1988-10-11",3.4409,3.44,3.4438,3.4367
"2000-11-09",3.0625,3.0625,3.0625,3.0625
"1992-06-17",3.436,3.4375,3.4436,3.4346
"1994-09-16",3.3539000000000003,3.3505000000000003,3.3549,3.3488
"2001-08-06",3.0116,3.0116,3.0116,3.0116
"1986-11-26",3.1955,3.198,3.1997,3.1923
"1999-12-08",3.4928,3.4928,3.4928,3.4928
"1981-12-04",2.8883,2.8891,2.892,2.8808
"1991-05-16",3.2886,3.2948,3.303,3.284
"2011-05-05",3.2485,3.2485,3.2553,3.2443
"2001-01-04",3.035,3.035,3.035,3.035
"1985-10-29",3.3001,3.3024,3.3119,3.2963
"1982-10-05",2.8655,2.8623,2.866,2.8591
"2002-08-29",2.9284,2.9284,2.9284,2.9284
"1985-02-21",3.1997,3.1964,3.2071,3.1951
"2012-02-22",3.256,3.2575000000000003,3.2665,3.2517
"1986-02-04",3.3068,3.3051,3.3098,3.3022
"1995-01-05",3.3877,3.3875,3.3898,3.3861
"1989-07-20",3.4622,3.4610000000000003,3.4769,3.456
"1995-10-03",3.2379,3.2313,3.2458,3.2282
"1997-05-13",3.1059,3.1058,3.1128,3.1051
"1992-06-05",3.4174,3.4395,3.4403,3.4162
"2009-12-11",3.3357,3.3357,3.3487,3.3357
"1993-12-14",3.3361,3.3451,3.3456,3.3314
"1998-12-28",3.2293000000000003,3.2329,3.2337,3.2279
"2007-12-04",3.1015,3.1015,3.1027,3.0955
"2001-10-05",3.007,3.007,3.007,3.007
"1987-01-02",3.1961,3.1917,3.1972,3.1911
"1986-06-09",3.2225,3.2163,3.2245,3.2156
"1984-05-04",3.128,3.1361,3.1376,3.1278
"2005-06-17",2.9207,2.9207,2.9207,2.9207
"1991-02-05",3.3499,3.3360000000000003,3.3503,3.3341000000000003
"1983-03-15",2.9791,2.98,2.9821,2.9747
"1990-03-02",3.3399,3.3308,3.3471,3.325
"1981-08-20",2.9306,2.9306,2.9344,2.9271000000000003
"2003-09-08",2.8283,2.8283,2.8283,2.8283
"1993-11-15",3.329,3.3304,3.3325,3.3257000000000003
"1981-11-24",2.8778,2.8836,2.8879,2.8752
"1997-10-30",3.0492,3.0417,3.0494000000000003,3.0406
"1989-01-09",3.5729,3.5725,3.5906,3.5685
"2001-03-01",3.0976,3.0976,3.0976,3.0976
"1989-10-03",3.2913,3.2953,3.3001,3.2796000000000003
"1992-03-24",3.4324,3.4137,3.4325,3.4126000000000003
"1985-07-24",3.2466,3.238,3.2508,3.2334
"1985-09-30",3.3371,3.3396,3.3409,3.335
"1988-08-24",3.4481,3.444,3.4505,3.4418
"1993-05-17",3.2284,3.2296,3.2307,3.2216
"2000-01-17",3.4436,3.4436,3.4436,3.4436
"1985-12-30",3.3318000000000003,3.3377,3.3388,3.3264
"1986-03-03",3.2643,3.2675,3.2692,3.2605
"2003-08-01",2.8326,2.8326,2.8326,2.8326
"1983-08-12",2.9904,2.9938,2.9942,2.9873
"1982-11-16",2.8758,2.8752,2.8769,2.8703
"1995-12-04",3.1347,3.1482,3.1486,3.1317
"1984-07-16",3.1631,3.1712,3.1716,3.1604
"1992-08-26",3.3857,3.415,3.4171,3.3828
"1985-10-09",3.3639,3.3609,3.3671,3.3575
"1984-07-20",3.1783,3.1798,3.186,3.1762
"1981-02-12",2.9417,2.9455,2.9473000000000003,2.94
"2006-05-25",3.132,3.132,3.1344000000000003,3.1285
"1986-10-06",3.2004,3.2027,3.204,3.1973000000000003
"1999-02-08",3.224,3.2278,3.2292,3.2218
"2000-05-17",3.3335,3.3335,3.3335,3.3335
"2007-02-19",3.2629,3.2629,3.2629,3.2395
"1982-06-10",2.9185,2.9179,2.9209,2.9155
"1989-10-20",3.4063,3.4009,3.4121,3.399
"2010-09-06",3.1209,3.1209,3.128,3.1182
"2001-07-24",3.0179,3.0179,3.0179,3.0179
"2007-12-07",3.1019,3.1019,3.1052,3.1007
"2011-09-28",3.3752,3.3705,3.3767,3.3675
"1992-10-02",3.3413,3.3397,3.3455,3.335
"1997-07-22",3.1155,3.1178,3.1216,3.1147
"2010-09-30",3.1774,3.1774,3.1854,3.166
"1991-07-04",3.2683,3.2873,3.2877,3.2676
"1984-06-28",3.1693,3.173,3.1771000000000003,3.1662
"1994-09-15",3.3505000000000003,3.3502,3.3543000000000003,3.3475
"2012-03-09",3.204,3.1919,3.206,3.1903
"2011-02-10",3.2953,3.2953,3.2962,3.2782
"1995-04-05",3.3643,3.3662,3.3678,3.362
"2010-06-03",3.2119,3.2119,3.2137,3.2087000000000003
"1982-10-27",2.8694,2.877,2.8786,2.8686
"1994-11-22",3.3695,3.3547,3.3699,3.353
"2010-08-03",3.1974,3.1974,3.2132,3.1955
"2003-11-25",2.7781,2.7781,2.7781,2.7781
"1995-03-21",3.3656,3.3687,3.3689,3.3645
"2012-11-08",3.1747,3.165,3.1759,3.1635
"2011-09-15",3.366,3.3513,3.3685,3.3453
"1981-01-20",2.948,2.9464,2.9494,2.9411
"2006-02-22",3.0308,3.0308,3.0318,3.0252
"2003-03-06",2.8295,2.8295,2.8295,2.8295
"1993-08-06",3.2885,3.297,3.2991,3.2858
"1995-10-31",3.2104,3.21,3.2107,3.2094
"1999-01-12",3.2307,3.2312000000000003,3.2336,3.2273
"1984-01-27",3.148,3.1356,3.1512,3.1309
"2002-03-13",2.9142,2.9142,2.9142,2.9142
"1991-08-29",3.404,3.3897,3.4061,3.3881
"2004-07-27",2.7174,2.7174,2.7174,2.7174
"2004-12-13",2.7565,2.7565,2.7565,2.7565
"1990-01-11",3.3508,3.3015,3.3520000000000003,3.2987
"1995-06-09",3.3369,3.3386,3.3386,3.3335
"1987-09-28",3.3323,3.3338,3.3365,3.3285
"1999-04-08",3.1718,3.1698,3.1733,3.1652
"1982-02-03",2.8478,2.8543,2.8572,2.8444000000000003
"2003-09-01",2.8088,2.8088,2.8088,2.8088
"1987-03-30",3.282,3.2908,3.2938,3.2807
"1998-12-04",3.251,3.2414,3.2524,3.2386
"2012-03-02",3.205,3.2188,3.2213000000000003,3.2025
"2006-11-22",3.14,3.14,3.1488,3.1379
"1998-03-30",3.1183,3.1211,3.1235,3.1159
"1988-08-29",3.4463,3.4514,3.4526,3.4444
"2004-11-04",2.7851,2.7851,2.7851,2.7851
"2010-10-18",3.1835,3.1835,3.1911,3.1824
"1998-03-11",3.0873,3.0924,3.0934,3.0863
"2010-12-28",3.1965,3.1965,3.2085,3.1963
"1997-02-11",3.1386000000000003,3.1408,3.1466000000000003,3.1347
"1999-10-25",3.4637,3.4637,3.4637,3.4637
"1985-02-19",3.2014,3.1953,3.2046,3.1937
"1996-12-26",3.0934,3.1020000000000003,3.1071,3.0913
"1982-09-29",2.8779,2.8863,2.8892,2.8767
"1983-12-15",3.0924,3.0798,3.0929,3.0781
"2006-01-16",3.0077,3.0077,3.0077,3.0029
"2006-02-23",3.0285,3.0285,3.0308,3.0266
"1996-09-04",3.0884,3.0865,3.0898000000000003,3.0835
"2008-09-19",3.0940000000000003,3.0940000000000003,3.1044,3.0939
"2011-09-09",3.3535,3.3458,3.3564,3.3368
"1988-09-09",3.4659,3.4611,3.4674,3.4581
"1989-07-21",3.4615,3.4617,3.4678,3.4554
"2001-11-28",2.9753,2.9753,2.9753,2.9753
"1980-10-01",2.9865,2.988,2.9903,2.9807
"2005-06-28",2.9385,2.9385,2.9385,2.9385
"2011-08-12",3.2913,3.29,3.2913,3.2845
"2006-04-13",3.1459,3.1459,3.1524,3.143
"2003-09-05",2.8177,2.8177,2.8177,2.8177
"1987-09-01",3.2757,3.2773000000000003,3.2811,3.2744
"2002-05-08",2.9843,2.9843,2.9843,2.9843
"1987-10-01",3.3201,3.3287,3.3365,3.3192
"1994-04-20",3.3123,3.3219000000000003,3.3254,3.3099
"1986-02-19",3.2868,3.2817,3.2878,3.2789
"1998-11-09",3.2030000000000003,3.2068000000000003,3.2085,3.2021
"1987-07-17",3.2752,3.2792,3.2827,3.2732
"1993-06-24",3.25,3.2511,3.2536,3.2489
"2000-03-16",3.3885,3.3885,3.3885,3.3885
"2003-08-18",2.8037,2.8037,2.8037,2.8037
"2003-02-20",2.8377,2.8377,2.8377,2.8377
"1993-06-09",3.229,3.2306,3.2317,3.2239
"1995-04-10",3.3533,3.3548,3.3558,3.3521
"1993-09-07",3.2747,3.2771,3.2782,3.2718
"1989-03-10",3.5577,3.5442,3.5602,3.5437000000000003
"2008-05-23",3.1141,3.1141,3.1161000000000003,3.1104000000000003
"2001-07-03",3.0317,3.0317,3.0317,3.0317
"2012-02-03",3.2312000000000003,3.226,3.2324,3.218
"1987-01-09",3.2167,3.2186,3.22,3.2147
"1980-08-05",3.0131,3.0152,3.0172,3.0114
"1993-12-16",3.3352,3.3357,3.3377,3.3321
"1992-12-21",3.3369,3.3245,3.3375,3.323
"1997-08-04",3.1211,3.1235,3.1245000000000003,3.1205
"1989-05-18",3.5676,3.5683,3.5714,3.5628
"1995-03-20",3.3687,3.3703000000000003,3.3724,3.3635
"2012-06-13",3.213,3.2107,3.213,3.2094
"1997-04-15",3.1208,3.1293,3.1304,3.1188
"1993-04-30",3.2607,3.2584,3.263,3.2559
"2009-11-06",3.316,3.316,3.332,3.3141
"2010-11-04",3.1755,3.1755,3.1825,3.1715
"1990-05-07",3.3933,3.4024,3.4033,3.3879
"1991-02-04",3.3360000000000003,3.3337000000000003,3.3368,3.3280000000000003
"1996-07-10",3.128,3.1209,3.1299,3.1174
"1981-09-22",2.9242,2.924,2.9321,2.9198
"1980-01-17",3.0423,3.0513,3.0518,3.0406
"1986-12-30",3.1915,3.1912000000000003,3.1934,3.1859
"1982-04-02",2.8844,2.8834,2.8878,2.8774
"1985-06-05",3.2008,3.2106,3.214,3.2004
"2008-02-15",3.1955,3.1955,3.1986,3.1819
"2007-01-16",3.2345,3.2345,3.2358,3.2243
"1985-01-14",3.1945,3.2078,3.2083,3.1904
"2003-11-07",2.7718,2.7718,2.7718,2.7718
"1991-01-23",3.3478000000000003,3.3488,3.3508,3.3418
"2010-08-20",3.1444,3.1444,3.1452,3.1399
"2004-02-16",2.7571,2.7571,2.7571,2.7571
"1988-12-19",3.4829,3.4839,3.4846,3.4795
"1989-02-15",3.5888,3.6,3.6,3.5859
"1984-10-02",3.2662,3.2584,3.2697000000000003,3.2583
"1984-05-01",3.1381,3.1335,3.142,3.1319
"2005-10-18",3.0064,3.0064,3.0093,3.0022
"1986-10-31",3.2138,3.2037,3.2144,3.2026
"1988-09-01",3.4674,3.4642,3.4705,3.4616
"2008-10-14",3.0813,3.0813,3.0882,3.0789
"1984-10-04",3.2639,3.2733,3.2745,3.2633
"2003-12-08",2.7676,2.7676,2.7676,2.7676
"2008-05-15",3.1152,3.1152,3.1231,3.1149
"2009-06-30",3.2056,3.2056,3.2096,3.2026
"1987-11-26",3.2969,3.3024,3.3064,3.295
"2003-09-17",2.8211,2.8211,2.8211,2.8211
"2000-06-19",3.2318,3.2318,3.2318,3.2318
"1989-08-28",3.2643,3.275,3.29,3.2596
"1986-11-17",3.2088,3.2106,3.2117,3.2062
"1988-12-14",3.4713000000000003,3.4727,3.4732000000000003,3.4614000000000003
"2006-10-18",3.0959000000000003,3.0959000000000003,3.0985,3.0925
"1983-05-16",2.982,2.9839,2.9865,2.9792
"1998-06-10",3.175,3.1794,3.1825,3.1714
"2007-01-15",3.2303,3.2303,3.2335000000000003,3.2129000000000003
"1981-09-23",2.9165,2.9246,2.9264,2.9159
"1991-12-23",3.3804,3.3747,3.3821000000000003,3.3702
"2002-02-27",2.9256,2.9256,2.9256,2.9256
"1995-08-04",3.267,3.2656,3.2683,3.2584
"2012-09-25",3.1402,3.1436,3.1437,3.1332
"1992-09-18",3.3335,3.351,3.3533,3.332
"1988-10-12",3.4378,3.4416,3.4424,3.4325
"1986-02-24",3.267,3.2805,3.2816,3.2664
"1983-03-24",3.003,2.9917,3.0095,2.9915000000000003
"1992-11-13",3.2854,3.2736,3.2864,3.2732
"1994-03-31",3.3076,3.2983,3.3108,3.2955
"2001-03-09",3.1207000000000003,3.1207000000000003,3.1207000000000003,3.1207000000000003
"1984-03-27",3.1317,3.1479,3.1483,3.1313
"1999-07-06",3.4977,3.4977,3.4977,3.4977
"1994-09-26",3.3579,3.3571,3.3613,3.3557
"1982-10-04",2.8627,2.865,2.8664,2.8569
"1986-07-04",3.2236,3.2223,3.231,3.2196
"1998-06-04",3.1856,3.1802,3.1911,3.1794
"1989-04-19",3.5671,3.5567,3.5688,3.5537
"2010-05-26",3.2548,3.2548,3.2659,3.2455
"1998-08-17",3.1823,3.1829,3.1875,3.1804
"2004-06-10",2.6689,2.6689,2.6689,2.6689
"1993-04-14",3.2638,3.2628,3.2666,3.2592
"1983-05-17",2.9845,2.9815,2.9858,2.9795
"2007-09-10",3.1381,3.1381,3.1411,3.1353
"1988-06-08",3.3426,3.3536,3.3539000000000003,3.3425
"1987-06-17",3.2767,3.2784,3.2845,3.275
"1984-10-12",3.2578,3.2647,3.2675,3.2561
"1998-05-07",3.1353,3.1345,3.1369,3.1312
"1982-01-28",2.8459,2.8558,2.8569,2.844
"2011-02-09",3.2794,3.2794,3.282,3.2712000000000003
"1989-09-27",3.2715,3.2712000000000003,3.2742,3.2602
"2000-10-05",3.0958,3.0958,3.0958,3.0958
"1980-11-24",2.9588,2.9587,2.9602,2.952
"2000-09-28",3.1133,3.1133,3.1133,3.1133
"1996-07-19",3.1189,3.1284,3.1332,3.1183
"2008-03-11",3.173,3.173,3.1753,3.1718
"2003-12-15",2.7473,2.7473,2.7473,2.7473
"1999-02-24",3.2209000000000003,3.2289000000000003,3.2292,3.2198
"1984-10-29",3.2469,3.2415000000000003,3.2495000000000003,3.2349
"1994-04-12",3.3375,3.3336,3.3391,3.3278
"2001-06-26",3.0494000000000003,3.0494000000000003,3.0494000000000003,3.0494000000000003
"2004-07-08",2.7222,2.7222,2.7222,2.7222
"2011-11-21",3.3467,3.3605,3.3749,3.346
"2005-08-12",2.925,2.925,2.9316,2.925
"1984-03-23",3.1497,3.1531,3.1542,3.1432
"1983-09-14",3.0438,3.0376000000000003,3.0445,3.0359
"1994-05-30",3.3302,3.3264,3.3346,3.3215
"2002-08-20",2.9231,2.9231,2.9231,2.9231
"1992-07-27",3.3594,3.3529,3.3680000000000003,3.3520000000000003
"2011-12-12",3.3645,3.3603,3.3679,3.3535
"1990-03-21",3.3991,3.4011,3.4024,3.3858
"2006-04-07",3.1584000000000003,3.1584000000000003,3.1630000000000003,3.1486
"1998-10-02",3.1904,3.1847000000000003,3.1933,3.1809000000000003
"1985-08-22",3.2948,3.2976,3.3001,3.2915
"1984-07-02",3.1711,3.1574,3.1725000000000003,3.1533
"1990-01-02",3.2611,3.2668,3.2729,3.2553
"2007-09-25",3.1089,3.1089,3.1091,3.0971
"1990-01-26",3.3463000000000003,3.3227,3.3518,3.3222
"2007-09-11",3.133,3.133,3.1375,3.133
"1990-04-10",3.3792,3.3989000000000003,3.4004000000000003,3.3756
"1986-03-05",3.2578,3.2544,3.2599,3.2534
"1998-09-25",3.1852,3.1822,3.1856,3.1812
"1988-08-16",3.4261,3.4179,3.4281,3.417
"2006-07-28",3.169,3.169,3.1742,3.1665
"1982-07-08",2.9023,2.9019,2.9076,2.9006
"1994-06-21",3.3356,3.3355,3.3375,3.3299000000000003
"2006-10-11",3.1055,3.1055,3.1166,3.105
"1986-12-11",3.1923,3.1911,3.1972,3.1888
"1998-01-13",3.0654,3.0671,3.0715,3.065
"1991-03-07",3.2655000000000003,3.2791,3.2804,3.2652
"2008-02-28",3.1742,3.1742,3.1759,3.1693
"1986-05-06",3.2035,3.2052,3.2068000000000003,3.1952
"2008-05-13",3.1216,3.1216,3.1296,3.1201
"1999-03-31",3.1623,3.1651,3.1729000000000003,3.1605
"1994-07-22",3.3474,3.3493,3.3519,3.3464
"1984-03-12",3.161,3.1721,3.1735,3.1552
"1991-01-15",3.3534,3.3607,3.3629,3.3502
"1987-01-27",3.2296,3.2262,3.2308,3.2243
"1992-04-16",3.4407,3.4306,3.4423,3.4304
"1988-11-16",3.4638,3.4627,3.4684,3.451
"1983-07-15",2.9838,2.9828,2.9854000000000003,2.9814
"1982-01-22",2.8612,2.8572,2.8631,2.8538
"2010-07-15",3.1948,3.1948,3.2004,3.1865
"1991-03-18",3.2468,3.2429,3.2601,3.2298
"1995-08-29",3.2613000000000003,3.2631,3.264,3.2547
"1996-09-10",3.0744,3.0724,3.0774,3.0705
"1993-10-11",3.3074,3.3007,3.3098,3.2994000000000003
"2001-07-23",3.0209,3.0209,3.0209,3.0209
"2002-10-09",2.8958,2.8958,2.8958,2.8958
"2012-03-22",3.2172,3.2005,3.2176,3.2005
"2010-11-17",3.2155,3.2155,3.222,3.2117
"1987-05-05",3.2702,3.2763,3.2782,3.2675
"2004-09-21",2.7283,2.7283,2.7283,2.7283
"1984-05-16",3.0924,3.1119000000000003,3.1122,3.0892
"1983-09-22",3.0469,3.0417,3.0497,3.0414000000000003
"1992-03-17",3.4155,3.4308,3.4348,3.4134
"2008-11-19",3.0449,3.0449,3.0488,3.0431
"2009-03-24",3.202,3.202,3.2048,3.1887
"1996-12-19",3.1134,3.1107,3.114,3.1067
"2006-10-20",3.0975,3.0975,3.0981,3.0921000000000003
"1982-03-15",2.853,2.8541,2.8616,2.8526
"1984-07-11",3.1631,3.1738,3.1752,3.159
"1998-02-10",3.0596,3.0593,3.0609,3.0571
"2003-03-19",2.8282,2.8282,2.8282,2.8282
"2004-08-06",2.7212,2.7212,2.7212,2.7212
"1993-02-24",3.3255,3.3191,3.3273,3.3157
"1999-06-22",3.5026,3.5026,3.5026,3.5026
"1986-10-14",3.1831,3.1848,3.1881,3.1829
"1984-11-05",3.2704,3.2551,3.2725,3.2511
"1996-02-05",3.0816,3.0922,3.0957,3.0805
"2009-05-11",3.2025,3.2025,3.206,3.1917
"1990-11-15",3.4101,3.4291,3.4297,3.4078
"2008-09-10",3.0766,3.0766,3.08,3.0719000000000003
"1992-08-19",3.3925,3.3864,3.3956,3.3821000000000003
"1985-11-29",3.3063,3.3048,3.3083,3.3034
"1984-04-27",3.1397,3.1355,3.1403,3.1307
"1996-10-23",3.0972,3.0913,3.0976,3.0903
"2012-08-03",3.23,3.2278,3.2311,3.2214
"1988-02-24",3.359,3.3605,3.3613,3.356
"1986-06-17",3.2218,3.2221,3.2238,3.2168
"1989-11-20",3.3166,3.2969,3.3207,3.286
"2011-08-22",3.3103,3.3035,3.3107,3.298
"1986-03-13",3.231,3.2473,3.2487,3.2295
"2006-08-21",3.1574,3.1574,3.1587,3.1529
"1992-09-01",3.3796,3.3813,3.3868,3.3712
"2009-08-05",3.2201,3.2201,3.2315,3.2193
"1980-05-21",3.0772,3.0633,3.0774,3.0629
"1982-07-09",2.8981,2.9019,2.9019,2.8942
"1981-02-20",2.9507,2.9531,2.9599,2.9495
"1981-06-05",2.8563,2.8629,2.8663,2.853
"2001-04-16",3.106,3.106,3.106,3.106
"1992-03-27",3.4314,3.4393,3.446,3.4307
"1982-11-19",2.8824,2.8823,2.8872,2.8807
"1981-06-19",2.8396,2.8309,2.8443,2.8285
"2011-11-03",3.4335,3.4336,3.44,3.4306
"2011-02-03",3.255,3.255,3.2607,3.2455
"2012-06-07",3.2164,3.214,3.2175,3.2108
"1987-01-23",3.2138,3.2121,3.2149,3.2031
"2003-03-11",2.829,2.829,2.829,2.829
"1994-10-11",3.3755,3.3787000000000003,3.3804,3.3736
"2009-05-22",3.2001,3.2001,3.2051,3.1987
"1980-04-11",3.0613,3.0683,3.0725,3.0587
"2005-04-12",2.8932,2.8932,2.8932,2.8932
"2000-05-30",3.3004,3.3004,3.3004,3.3004
"1985-02-14",3.1881,3.1812,3.1902,3.178
"1980-06-20",3.0448,3.0405,3.0454,3.0384
"2012-03-28",3.2321,3.2161,3.2337,3.2139
"1983-12-09",3.065,3.0638,3.0724,3.0631
"1990-02-09",3.3179,3.3211,3.3268,3.3126
"1985-02-07",3.1885,3.2071,3.2137,3.1876
"2010-10-13",3.1934,3.1934,3.2056,3.1885
"1997-04-29",3.1067,3.1025,3.1111,3.1008
"2011-10-14",3.3923,3.3902,3.3932,3.3845
"1997-11-28",3.0699,3.0685,3.0729,3.0661
"2000-02-22",3.4343,3.4343,3.4343,3.4343
"2004-04-15",2.7036,2.7036,2.7036,2.7036
"2010-04-20",3.4095,3.4095,3.4133,3.4065000000000003
"1981-03-18",2.9142,2.9265,2.9294,2.9130000000000003
"2004-03-01",2.7307,2.7307,2.7307,2.7307
"2007-07-24",3.2312000000000003,3.2312000000000003,3.2346,3.2308
"2010-10-12",3.1989,3.1989,3.2001,3.1919
"1988-03-03",3.3485,3.3527,3.3565,3.3465
"2008-02-05",3.1944,3.1944,3.2025,3.1942
"2005-08-11",2.9349,2.9349,2.9416,2.9349
"2000-01-19",3.4465,3.4465,3.4465,3.4465
"2003-03-04",2.8337,2.8337,2.8337,2.8337
"1996-04-17",3.136,3.1337,3.1438,3.1331
"1990-07-18",3.479,3.4679,3.4825,3.4677
"1996-03-25",3.0873,3.0978000000000003,3.0985,3.0863
"2004-08-12",2.7228,2.7228,2.7228,2.7228
"2001-01-22",3.0866,3.0866,3.0866,3.0866
"2000-07-14",3.2117,3.2117,3.2117,3.2117
"1982-12-30",2.8887,2.8896,2.8904,2.8856
"1987-09-11",3.2812,3.283,3.2856,3.2805
"1999-12-28",3.4693,3.4693,3.4693,3.4693
"2012-12-11",3.1652,3.1691000000000003,3.17,3.1627
"1994-03-24",3.2932,3.2928,3.2951,3.2917
"2008-06-30",3.1231,3.1231,3.1263,3.1212
"2004-04-14",2.7033,2.7033,2.7033,2.7033
"2008-09-11",3.1003,3.1003,3.1021,3.0805
"2000-04-07",3.3594,3.3594,3.3594,3.3594
"2010-10-26",3.181,3.181,3.1829,3.1359
"1982-05-06",2.9072,2.9102,2.9106,2.9055
"1980-10-10",2.9647,2.9717,2.9865,2.9616
"1995-10-20",3.2172,3.2231,3.2247,3.2165
"2003-11-26",2.7739000000000003,2.7739000000000003,2.7739000000000003,2.7739000000000003
"1982-07-30",2.8805,2.877,2.8835,2.877
"1982-12-02",2.8704,2.8728,2.8743,2.8697
"1992-12-15",3.3152,3.3133,3.3199,3.3114
"2000-10-11",3.0868,3.0868,3.0868,3.0868
"1983-08-26",3.0084,3.0078,3.0103,3.0059
"1998-05-29",3.1677,3.1734,3.1777,3.1649000000000003
"2010-08-10",3.1784,3.1784,3.1822,3.1723
"1981-12-23",2.8881,2.8916,2.8925,2.885
"1981-10-05",2.9188,2.9284,2.93,2.9147
"2011-12-09",3.3643,3.3805,3.3919,3.3617
"1987-10-27",3.3163,3.3272,3.3291,3.3146
"2007-12-27",3.1431,3.1431,3.1481,3.1409
"1999-11--30",3.4923,3.4923,3.4923,3.4923
"1997-10-13",3.0635,3.0551,3.0652,3.0524
"2004-01-20",2.7137,2.7137,2.7137,2.7137
"2008-12-08",3.1012,3.1012,3.1067,3.0973
"2012-11-14",3.1865,3.1795,3.189,3.1792
"1983-03-03",2.9706,2.97,2.9821,2.968
"1998-09-30",3.1841,3.1898,3.1921,3.1827
"2003-11-04",2.7715,2.7715,2.7715,2.7715
"1993-04-20",3.2544,3.2706,3.2706,3.2531
"1994-01-12",3.3076,3.3005,3.3109,3.2999
"1996-12-31",3.0868,3.0868,3.0881,3.0825
"2009-06-17",3.2222,3.2222,3.2239,3.2104
"1995-12-11",3.1334,3.1321000000000003,3.1349,3.128
"2006-06-21",3.1512,3.1512,3.1512,3.1457
"1984-06-01",3.1107,3.0941,3.114,3.0915
"1997-03-18",3.1314,3.1321000000000003,3.135,3.1303
"1984-03-02",3.1767000000000003,3.1755,3.181,3.1703
"1989-03-15",3.5789,3.565,3.5795,3.5631
"2003-10-29",2.7777,2.7777,2.7777,2.7777
"1995-07-27",3.2685,3.2685,3.2716000000000003,3.2664
"1993-07-27",3.2914000000000003,3.2871,3.2929,3.2828
"1995-07-10",3.2917,3.2936,3.2963,3.2883
"1984-07-05",3.1744000000000003,3.1821,3.1863,3.1687000000000003
"1990-04-24",3.4076,3.4063,3.4104,3.3982
